,date,applicant_id,program,intake,cohort,gender,age_on_program_start,months_work_experience,years_work_experience,nationality,other_nationality,applicant_state,submitted_on,submitted_days_ago
4728,2024-03-30,2229,Executive MBA,October 2021,Executive MBA October 2021,Male,40,228.0,19.0,China,,enrolled,2021-05-22,1043
4729,2024-03-30,2230,Executive MBA,October 2023,Executive MBA October 2023,Male,37,180.0,15.0,Russian Federation,,rejected,2023-01-07,448
4730,2024-03-30,2231,Executive MBA,October 2023,Executive MBA October 2023,Male,27,60.0,5.0,Russian Federation,,enrolled,2023-03-20,376
4731,2024-03-30,2232,Executive MBA,October 2022,Executive MBA October 2022,Male,43,228.0,19.0,Switzerland,,declined_offer,2022-06-01,668
4732,2024-03-30,2233,Online MBA,September 2022,Online MBA September 2022,Male,38,120.0,10.0,Germany,Chile,rejected,2022-02-23,766
4733,2024-03-30,2234,Online MBA,September 2023,Online MBA September 2023,Male,33,120.0,10.0,Switzerland,,enrolled,2022-11-01,515
4734,2024-03-30,2238,Online MBA,March 2023,Online MBA March 2023,Female,34,144.0,12.0,Germany,,enrolled,2022-10-18,529
4735,2024-03-30,2239,Online MBA,September 2023,Online MBA September 2023,Female,36,168.0,14.0,China,,enrolled,2023-05-02,333
4736,2024-03-30,2240,Online MBA,March 2024,Online MBA March 2024,Male,32,108.0,9.0,China,,enrolled,2023-11-29,122
4737,2024-03-30,2242,Executive MBA,October 2023,Executive MBA October 2023,Male,38,120.0,10.0,Russian Federation,,rejected,2023-08-03,240
4738,2024-03-30,2243,Executive MBA,October 2023,Executive MBA October 2023,Male,35,168.0,14.0,Turkey,,deferred,2023-07-25,249
4739,2024-03-30,2244,Executive MBA,October 2021,Executive MBA October 2021,Male,38,120.0,10.0,China,,enrolled,2020-12-04,1212
4740,2024-03-30,2245,Executive MBA,October 2021,Executive MBA October 2021,Male,38,96.0,8.0,Russian Federation,,enrolled,2020-10-14,1263
4741,2024-03-30,2247,Part-time MBA,October 2022,Part-time MBA October 2022,Male,35,132.0,11.0,Russian Federation,,enrolled,2022-09-22,555
4742,2024-03-30,2248,Executive MBA,October 2021,Executive MBA October 2021,Female,24,48.0,4.0,United States,,enrolled,2021-07-18,986
4743,2024-03-30,2249,Online MBA,March 2024,Online MBA March 2024,Male,34,48.0,4.0,Russian Federation,,enrolled,2023-05-09,326
4744,2024-03-30,2250,Executive MBA,October 2024,Executive MBA October 2024,Male,43,132.0,11.0,Turkey,,pending_offer,2024-03-01,29
4745,2024-03-30,2252,Part-time MBA,October 2023,Part-time MBA October 2023,Male,31,132.0,11.0,Serbia,Colombia,on_hold,2022-10-19,528
4746,2024-03-30,2253,Online MBA,March 2023,Online MBA March 2023,Female,27,24.0,2.0,China,,withdrawn,2022-03-31,730
4747,2024-03-30,2254,Online MBA,March 2023,Online MBA March 2023,Male,49,240.0,20.0,Russian Federation,,declined_offer,2022-06-02,667
4748,2024-03-30,2255,Online MBA,September 2023,Online MBA September 2023,Female,44,228.0,19.0,Lebanon,,enrolled,2023-05-11,324
4749,2024-03-30,2256,Online MBA,September 2023,Online MBA September 2023,Male,42,156.0,13.0,India,Tunisia,enrolled,2023-08-13,230
4750,2024-03-30,2258,Online MBA,March 2023,Online MBA March 2023,Male,32,120.0,10.0,Germany,,enrolled,2022-05-30,670
4751,2024-03-30,2259,Part-time MBA,October 2022,Part-time MBA October 2022,Male,35,96.0,8.0,China,,enrolled,2022-08-29,579
4752,2024-03-30,2260,Online MBA,September 2022,Online MBA September 2022,Male,32,156.0,13.0,Russian Federation,,withdrawn,2022-01-04,816
4753,2024-03-30,2261,Online MBA,September 2023,Online MBA September 2023,Male,35,192.0,16.0,Portugal,Taiwan,enrolled,2022-09-26,551
4754,2024-03-30,2262,Part-time MBA,October 2023,Part-time MBA October 2023,Female,29,108.0,9.0,Italy,,rejected,2023-01-25,430
4755,2024-03-30,2263,Executive MBA,October 2021,Executive MBA October 2021,Female,32,24.0,2.0,Belarus,,enrolled,2021-07-02,1002
4756,2024-03-30,2264,Part-time MBA,October 2023,Part-time MBA October 2023,Male,28,72.0,6.0,India,,on_hold,2022-12-20,466
4757,2024-03-30,2266,Online MBA,September 2023,Online MBA September 2023,Female,34,96.0,8.0,India,,enrolled,2023-03-17,379
4758,2024-03-30,2267,Executive MBA,October 2023,Executive MBA October 2023,Female,50,240.0,20.0,Taiwan,,enrolled,2023-01-28,427
4759,2024-03-30,2268,Executive MBA,October 2022,Executive MBA October 2022,Male,31,60.0,5.0,Russian Federation,,enrolled,2022-09-08,569
4760,2024-03-30,2270,Online MBA,March 2024,Online MBA March 2024,Female,41,204.0,17.0,Hong Kong,,enrolled,2023-09-25,187
4761,2024-03-30,2271,Online MBA,March 2023,Online MBA March 2023,Female,28,60.0,5.0,China,,enrolled,2022-10-31,516
4762,2024-03-30,2272,Online MBA,September 2023,Online MBA September 2023,Male,36,132.0,11.0,Russian Federation,,enrolled,2023-08-16,227
4763,2024-03-30,2273,Executive MBA,October 2022,Executive MBA October 2022,Male,23,36.0,3.0,Hungary,,deferred,2022-06-27,642
4764,2024-03-30,2274,Online MBA,September 2023,Online MBA September 2023,Female,36,204.0,17.0,Ukraine,,enrolled,2022-12-26,460
4765,2024-03-30,2275,Part-time MBA,October 2023,Part-time MBA October 2023,Male,30,108.0,9.0,Germany,,enrolled,2023-01-15,440
4766,2024-03-30,2276,Executive MBA,October 2021,Executive MBA October 2021,Male,46,144.0,12.0,Russian Federation,,enrolled,2021-02-27,1127
4767,2024-03-30,2277,Part-time MBA,October 2023,Part-time MBA October 2023,Male,28,60.0,5.0,Germany,,enrolled,2023-04-10,355
4768,2024-03-30,2279,Executive MBA,October 2022,Executive MBA October 2022,Female,36,156.0,13.0,China,,enrolled,2022-01-07,813
4769,2024-03-30,2280,Part-time MBA,October 2022,Part-time MBA October 2022,Male,37,180.0,15.0,Russian Federation,,enrolled,2021-12-30,821
4770,2024-03-30,2281,Executive MBA,October 2021,Executive MBA October 2021,Female,40,108.0,9.0,Iran,,declined_offer,2021-07-25,979
4771,2024-03-30,2282,Online MBA,September 2022,Online MBA September 2022,Female,36,120.0,10.0,Germany,,rejected,2022-01-23,797
4772,2024-03-30,2283,Part-time MBA,October 2021,Part-time MBA October 2021,Female,35,180.0,15.0,China,,enrolled,2021-02-04,1150
4773,2024-03-30,2284,Online MBA,September 2022,Online MBA September 2022,Male,44,228.0,19.0,India,,withdrawn,2022-01-09,811
4774,2024-03-30,2285,Online MBA,September 2022,Online MBA September 2022,Male,30,84.0,7.0,Russian Federation,,withdrawn,2022-07-19,620
4775,2024-03-30,2286,Online MBA,March 2023,Online MBA March 2023,Male,31,84.0,7.0,Poland,,withdrawn,2022-11-19,497
4776,2024-03-30,2288,Online MBA,September 2023,Online MBA September 2023,Female,28,72.0,6.0,China,,enrolled,2023-05-07,328
4777,2024-03-30,2289,Executive MBA,October 2021,Executive MBA October 2021,Female,31,84.0,7.0,China,Mexico,enrolled,2020-10-12,1265
4778,2024-03-30,2290,Part-time MBA,October 2021,Part-time MBA October 2021,Female,36,72.0,6.0,United States,,rejected,2021-09-18,924
4779,2024-03-30,2291,Executive MBA,October 2022,Executive MBA October 2022,Female,44,204.0,17.0,China,,enrolled,2022-09-06,571
4780,2024-03-30,2293,Online MBA,September 2024,Online MBA September 2024,Male,40,168.0,14.0,Germany,,withdrawn,2023-09-14,198
4781,2024-03-30,2294,Part-time MBA,October 2021,Part-time MBA October 2021,Male,32,108.0,9.0,Russian Federation,,enrolled,2020-12-26,1190
4782,2024-03-30,2295,Online MBA,September 2023,Online MBA September 2023,Male,26,48.0,4.0,India,,deferred,2023-03-26,370
4783,2024-03-30,2296,Executive MBA,October 2023,Executive MBA October 2023,Female,38,144.0,12.0,Serbia,,declined_offer,2023-07-03,271
4784,2024-03-30,2297,Online MBA,September 2023,Online MBA September 2023,Female,38,132.0,11.0,China,,enrolled,2023-03-22,374
4785,2024-03-30,2298,Online MBA,September 2022,Online MBA September 2022,Male,41,228.0,19.0,France,,enrolled,2022-01-23,797
4786,2024-03-30,2299,Part-time MBA,October 2023,Part-time MBA October 2023,Male,40,192.0,16.0,Pakistan,,declined_offer,2023-09-12,200
4787,2024-03-30,2301,Executive MBA,October 2022,Executive MBA October 2022,Male,33,36.0,3.0,Mexico,,rejected,2022-05-25,675
4788,2024-03-30,2303,Online MBA,September 2023,Online MBA September 2023,Female,35,60.0,5.0,China,Colombia,enrolled,2023-01-12,443
4789,2024-03-30,2304,Part-time MBA,October 2022,Part-time MBA October 2022,Female,46,240.0,20.0,Greece,,enrolled,2022-07-30,609
4790,2024-03-30,2305,Executive MBA,October 2021,Executive MBA October 2021,Male,48,240.0,20.0,Germany,,withdrawn,2021-07-11,993
4791,2024-03-30,2306,Part-time MBA,October 2021,Part-time MBA October 2021,Male,32,144.0,12.0,India,Netherlands,enrolled,2021-02-24,1130
4792,2024-03-30,2307,Online MBA,March 2023,Online MBA March 2023,Male,28,48.0,4.0,China,,declined_offer,2023-01-03,452
4793,2024-03-30,2308,Online MBA,September 2023,Online MBA September 2023,Male,38,96.0,8.0,China,,enrolled,2022-11-15,501
4794,2024-03-30,2309,Online MBA,March 2023,Online MBA March 2023,Male,40,228.0,19.0,Russian Federation,,withdrawn,2022-10-01,546
4795,2024-03-30,2310,Part-time MBA,October 2021,Part-time MBA October 2021,Male,42,168.0,14.0,France,,enrolled,2021-06-20,1014
4796,2024-03-30,2311,Executive MBA,October 2022,Executive MBA October 2022,Female,37,156.0,13.0,France,,enrolled,2022-04-04,726
4797,2024-03-30,2312,Part-time MBA,October 2021,Part-time MBA October 2021,Male,36,60.0,5.0,Germany,,rejected,2021-03-12,1114
4798,2024-03-30,2314,Executive MBA,October 2021,Executive MBA October 2021,Female,44,240.0,20.0,Bulgaria,,enrolled,2020-11-23,1223
4799,2024-03-30,2318,Online MBA,March 2023,Online MBA March 2023,Male,39,180.0,15.0,Morocco,Turkey,rejected,2023-01-29,426
4800,2024-03-30,2319,Executive MBA,October 2021,Executive MBA October 2021,Female,33,60.0,5.0,Germany,,on_hold,2021-06-27,1007
4801,2024-03-30,2320,Part-time MBA,October 2021,Part-time MBA October 2021,Male,36,156.0,13.0,Australia,,withdrawn,2021-08-20,953
4802,2024-03-30,2321,Part-time MBA,October 2022,Part-time MBA October 2022,Male,33,144.0,12.0,Russian Federation,,rejected,2022-07-26,613
4803,2024-03-30,2322,Online MBA,March 2023,Online MBA March 2023,Male,37,72.0,6.0,India,,enrolled,2022-08-26,582
4804,2024-03-30,2324,Executive MBA,October 2024,Executive MBA October 2024,Male,34,132.0,11.0,Egypt,,enrolled,2023-10-24,158
4805,2024-03-30,2325,Executive MBA,October 2023,Executive MBA October 2023,Male,37,132.0,11.0,China,,withdrawn,2023-01-14,441
4806,2024-03-30,2326,Online MBA,September 2024,Online MBA September 2024,Female,41,168.0,14.0,India,,enrolled,2024-01-26,64
4807,2024-03-30,2327,Online MBA,March 2024,Online MBA March 2024,Female,37,216.0,18.0,China,,enrolled,2023-07-17,257
4808,2024-03-30,2328,Executive MBA,October 2022,Executive MBA October 2022,Male,36,84.0,7.0,India,,enrolled,2021-12-21,830
4809,2024-03-30,2329,Part-time MBA,October 2022,Part-time MBA October 2022,Female,32,24.0,2.0,Portugal,,enrolled,2022-08-19,589
4810,2024-03-30,2330,Online MBA,September 2023,Online MBA September 2023,Male,37,204.0,17.0,Hong Kong,,enrolled,2023-02-06,418
4811,2024-03-30,2331,Online MBA,September 2022,Online MBA September 2022,Female,35,156.0,13.0,China,,enrolled,2022-02-26,763
4812,2024-03-30,2332,Executive MBA,October 2023,Executive MBA October 2023,Female,36,156.0,13.0,China,,enrolled,2023-02-15,409
4813,2024-03-30,2333,Executive MBA,October 2021,Executive MBA October 2021,Female,31,108.0,9.0,United Kingdom,,enrolled,2021-06-10,1024
4814,2024-03-30,2334,Executive MBA,October 2022,Executive MBA October 2022,Female,38,192.0,16.0,United Kingdom,,rejected,2022-07-08,631
4815,2024-03-30,2335,Online MBA,March 2024,Online MBA March 2024,Male,45,240.0,20.0,Germany,,enrolled,2023-07-16,258
4816,2024-03-30,2336,Executive MBA,October 2022,Executive MBA October 2022,Female,36,132.0,11.0,India,,enrolled,2021-10-02,910
4817,2024-03-30,2337,Online MBA,March 2024,Online MBA March 2024,Male,31,60.0,5.0,China,,withdrawn,2023-12-15,106
4818,2024-03-30,2338,Executive MBA,October 2022,Executive MBA October 2022,Female,24,24.0,2.0,Kenya,Colombia,withdrawn,2022-03-25,736
4819,2024-03-30,2340,Online MBA,March 2024,Online MBA March 2024,Male,39,144.0,12.0,Russian Federation,,enrolled,2023-03-25,371
4820,2024-03-30,2341,Online MBA,September 2023,Online MBA September 2023,Male,32,24.0,2.0,Germany,,enrolled,2023-03-01,395
4821,2024-03-30,2342,Online MBA,September 2022,Online MBA September 2022,Female,47,192.0,16.0,China,,deferred,2022-03-17,744
4822,2024-03-30,2343,Online MBA,September 2022,Online MBA September 2022,Male,40,108.0,9.0,Germany,,enrolled,2022-04-02,728
4823,2024-03-30,2344,Executive MBA,October 2024,Executive MBA October 2024,Male,40,228.0,19.0,Russian Federation,,enrolled,2023-10-04,178
4824,2024-03-30,2345,Executive MBA,October 2023,Executive MBA October 2023,Male,26,60.0,5.0,Russian Federation,,enrolled,2023-03-27,369
4825,2024-03-30,2347,Online MBA,March 2024,Online MBA March 2024,Female,35,96.0,8.0,India,,withdrawn,2024-01-04,86
4826,2024-03-30,2348,Part-time MBA,October 2022,Part-time MBA October 2022,Female,30,72.0,6.0,United States,,rejected,2021-10-03,909
4827,2024-03-30,2349,Online MBA,March 2024,Online MBA March 2024,Male,35,60.0,5.0,India,United Kingdom,declined_offer,2023-04-01,364
4828,2024-03-30,2350,Executive MBA,October 2023,Executive MBA October 2023,Male,31,108.0,9.0,Russian Federation,,enrolled,2023-08-28,215
4829,2024-03-30,2351,Online MBA,September 2023,Online MBA September 2023,Male,41,204.0,17.0,Hungary,,enrolled,2022-11-17,499
4830,2024-03-30,2352,Part-time MBA,October 2023,Part-time MBA October 2023,Female,28,96.0,8.0,China,,enrolled,2022-11-03,513
4831,2024-03-30,2353,Executive MBA,October 2021,Executive MBA October 2021,Male,21,0.0,0.0,Turkey,,withdrawn,2021-05-13,1052
4832,2024-03-30,2355,Online MBA,September 2023,Online MBA September 2023,Male,35,72.0,6.0,Russian Federation,,enrolled,2022-10-06,541
4833,2024-03-30,2356,Part-time MBA,October 2023,Part-time MBA October 2023,Male,29,36.0,3.0,Spain,,declined_offer,2022-11-09,507
4834,2024-03-30,2357,Online MBA,September 2024,Online MBA September 2024,Male,31,84.0,7.0,Russian Federation,,enrolled,2023-12-11,110
4835,2024-03-30,2358,Part-time MBA,October 2023,Part-time MBA October 2023,Male,35,132.0,11.0,Ghana,,rejected,2023-01-26,429
4836,2024-03-30,2359,Online MBA,March 2024,Online MBA March 2024,Male,43,228.0,19.0,Russian Federation,,enrolled,2023-04-08,357
4837,2024-03-30,2360,Online MBA,March 2024,Online MBA March 2024,Male,38,120.0,10.0,Kenya,,withdrawn,2024-02-14,45
4838,2024-03-30,2361,Part-time MBA,October 2021,Part-time MBA October 2021,Male,31,84.0,7.0,Russian Federation,,enrolled,2021-09-10,932
4839,2024-03-30,2362,Online MBA,March 2024,Online MBA March 2024,Male,37,144.0,12.0,Russian Federation,,rejected,2024-01-19,71
4840,2024-03-30,2363,Part-time MBA,October 2022,Part-time MBA October 2022,Female,30,108.0,9.0,China,,enrolled,2022-09-21,556
4841,2024-03-30,2364,Executive MBA,October 2022,Executive MBA October 2022,Male,40,204.0,17.0,Russian Federation,,deferred,2022-05-10,690
4842,2024-03-30,2365,Online MBA,September 2023,Online MBA September 2023,Male,33,108.0,9.0,Ghana,,enrolled,2023-07-01,273
4843,2024-03-30,2366,Online MBA,March 2024,Online MBA March 2024,Male,25,12.0,1.0,Pakistan,United States,declined_offer,2023-09-11,201
4844,2024-03-30,2367,Part-time MBA,October 2023,Part-time MBA October 2023,Male,40,204.0,17.0,Germany,,withdrawn,2022-11-21,495
4845,2024-03-30,2369,Executive MBA,October 2021,Executive MBA October 2021,Male,35,180.0,15.0,United States,,rejected,2021-07-29,975
4846,2024-03-30,2370,Executive MBA,October 2021,Executive MBA October 2021,Male,28,48.0,4.0,France,India,enrolled,2020-10-01,1276
4847,2024-03-30,2371,Executive MBA,October 2022,Executive MBA October 2022,Female,36,144.0,12.0,China,,enrolled,2022-01-01,819
4848,2024-03-30,2372,Online MBA,March 2024,Online MBA March 2024,Female,38,156.0,13.0,Netherlands,,enrolled,2023-04-25,340
4849,2024-03-30,2373,Executive MBA,October 2022,Executive MBA October 2022,Male,46,168.0,14.0,Russian Federation,,enrolled,2021-11-20,861
4850,2024-03-30,2375,Executive MBA,October 2021,Executive MBA October 2021,Male,32,156.0,13.0,Russian Federation,,enrolled,2020-12-22,1194
4851,2024-03-30,2376,Online MBA,September 2022,Online MBA September 2022,Male,31,36.0,3.0,Germany,,enrolled,2022-03-15,746
4852,2024-03-30,2377,Part-time MBA,October 2021,Part-time MBA October 2021,Female,35,48.0,4.0,Belarus,,enrolled,2020-11-07,1239
4853,2024-03-30,2378,Online MBA,September 2024,Online MBA September 2024,Male,34,108.0,9.0,Germany,,rejected,2023-12-08,113
4854,2024-03-30,2379,Part-time MBA,October 2024,Part-time MBA October 2024,Female,28,36.0,3.0,China,,withdrawn,2023-12-08,113
4855,2024-03-30,2382,Executive MBA,October 2021,Executive MBA October 2021,Female,46,204.0,17.0,Pakistan,,withdrawn,2021-09-01,941
4856,2024-03-30,2383,Executive MBA,October 2022,Executive MBA October 2022,Male,34,60.0,5.0,Russian Federation,,enrolled,2021-12-16,835
4857,2024-03-30,2384,Part-time MBA,October 2023,Part-time MBA October 2023,Female,32,96.0,8.0,Kenya,,enrolled,2023-07-18,256
4858,2024-03-30,2385,Online MBA,March 2024,Online MBA March 2024,Female,36,156.0,13.0,Taiwan,,enrolled,2024-01-03,87
4859,2024-03-30,2386,Executive MBA,October 2024,Executive MBA October 2024,Female,31,36.0,3.0,Mexico,,enrolled,2023-11-28,123
4860,2024-03-30,2387,Online MBA,September 2023,Online MBA September 2023,Male,40,108.0,9.0,Russian Federation,,rejected,2023-06-03,301
4861,2024-03-30,2388,Part-time MBA,October 2024,Part-time MBA October 2024,Male,28,84.0,7.0,Germany,,enrolled,2024-01-24,66
4862,2024-03-30,2389,Executive MBA,October 2023,Executive MBA October 2023,Female,44,144.0,12.0,China,,withdrawn,2023-01-05,450
4863,2024-03-30,2390,Online MBA,September 2023,Online MBA September 2023,Male,42,228.0,19.0,United States,,enrolled,2023-07-18,256
4864,2024-03-30,2391,Online MBA,September 2022,Online MBA September 2022,Female,26,48.0,4.0,China,,enrolled,2021-11-05,876
4865,2024-03-30,2393,Online MBA,September 2022,Online MBA September 2022,Male,38,120.0,10.0,Russian Federation,,withdrawn,2021-11-30,851
4866,2024-03-30,2394,Part-time MBA,October 2021,Part-time MBA October 2021,Female,25,24.0,2.0,Germany,,enrolled,2021-02-04,1150
4867,2024-03-30,2395,Online MBA,September 2022,Online MBA September 2022,Male,41,120.0,10.0,Taiwan,,enrolled,2022-06-14,655
4868,2024-03-30,2396,Online MBA,March 2024,Online MBA March 2024,Male,44,144.0,12.0,Poland,,withdrawn,2023-06-12,292
4869,2024-03-30,2397,Executive MBA,October 2021,Executive MBA October 2021,Male,35,84.0,7.0,Germany,,enrolled,2021-09-05,937
4870,2024-03-30,2398,Part-time MBA,October 2023,Part-time MBA October 2023,Male,35,144.0,12.0,Portugal,,enrolled,2023-09-22,190
4871,2024-03-30,2399,Part-time MBA,October 2022,Part-time MBA October 2022,Male,30,84.0,7.0,Russian Federation,,enrolled,2022-01-03,817
4872,2024-03-30,2400,Executive MBA,October 2023,Executive MBA October 2023,Male,33,132.0,11.0,Spain,,enrolled,2023-02-06,418
4873,2024-03-30,2401,Part-time MBA,October 2023,Part-time MBA October 2023,Male,30,108.0,9.0,Russian Federation,,withdrawn,2023-04-24,341
4874,2024-03-30,2402,Part-time MBA,October 2022,Part-time MBA October 2022,Male,32,132.0,11.0,Russian Federation,,rejected,2021-12-06,845
4875,2024-03-30,2403,Online MBA,September 2023,Online MBA September 2023,Female,27,60.0,5.0,Viet Nam,Mexico,enrolled,2022-10-24,523
4876,2024-03-30,2404,Part-time MBA,October 2023,Part-time MBA October 2023,Male,41,144.0,12.0,Pakistan,,enrolled,2023-05-17,318
4877,2024-03-30,2405,Online MBA,September 2023,Online MBA September 2023,Female,28,96.0,8.0,China,,rejected,2023-08-17,226
4878,2024-03-30,2406,Part-time MBA,October 2022,Part-time MBA October 2022,Male,28,48.0,4.0,Hungary,,declined_offer,2022-03-07,754
4879,2024-03-30,2407,Part-time MBA,October 2023,Part-time MBA October 2023,Female,32,72.0,6.0,Pakistan,,enrolled,2023-05-21,314
4880,2024-03-30,2409,Online MBA,March 2024,Online MBA March 2024,Male,28,72.0,6.0,Germany,,enrolled,2023-03-27,369
4881,2024-03-30,2410,Part-time MBA,October 2021,Part-time MBA October 2021,Male,29,36.0,3.0,Poland,,enrolled,2021-01-30,1155
4882,2024-03-30,2411,Online MBA,September 2024,Online MBA September 2024,Male,32,48.0,4.0,Italy,,enrolled,2023-09-06,206
4883,2024-03-30,2414,Online MBA,September 2022,Online MBA September 2022,Female,33,120.0,10.0,Australia,,enrolled,2022-01-07,813
4884,2024-03-30,2415,Online MBA,March 2024,Online MBA March 2024,Male,42,216.0,18.0,China,,enrolled,2023-10-03,179
4885,2024-03-30,2416,Online MBA,March 2023,Online MBA March 2023,Male,30,48.0,4.0,France,Estonia,deferred,2022-11-19,497
4886,2024-03-30,2417,Online MBA,September 2022,Online MBA September 2022,Male,33,132.0,11.0,Russian Federation,,rejected,2022-08-23,585
4887,2024-03-30,2418,Online MBA,September 2024,Online MBA September 2024,Male,26,72.0,6.0,China,,on_hold,2024-02-22,37
4888,2024-03-30,2419,Executive MBA,October 2021,Executive MBA October 2021,Male,48,240.0,20.0,Russian Federation,,declined_offer,2021-07-07,997
4889,2024-03-30,2420,Part-time MBA,October 2022,Part-time MBA October 2022,Female,38,84.0,7.0,France,,rejected,2021-12-25,826
4890,2024-03-30,2421,Executive MBA,October 2021,Executive MBA October 2021,Male,48,228.0,19.0,Spain,,enrolled,2021-08-11,962
4891,2024-03-30,2422,Part-time MBA,October 2021,Part-time MBA October 2021,Male,32,36.0,3.0,Romania,,declined_offer,2021-02-09,1145
4892,2024-03-30,2423,Executive MBA,October 2021,Executive MBA October 2021,Male,36,156.0,13.0,San Marino,,declined_offer,2021-04-21,1074
4893,2024-03-30,2424,Online MBA,September 2024,Online MBA September 2024,Male,34,132.0,11.0,United States,,on_hold,2023-11-06,145
4894,2024-03-30,2425,Part-time MBA,October 2024,Part-time MBA October 2024,Female,36,180.0,15.0,China,,enrolled,2023-12-15,106
4895,2024-03-30,2426,Executive MBA,October 2022,Executive MBA October 2022,Male,26,24.0,2.0,Mexico,,declined_offer,2022-03-27,734
4896,2024-03-30,2427,Part-time MBA,October 2024,Part-time MBA October 2024,Female,36,204.0,17.0,Taiwan,,enrolled,2023-12-16,105
4897,2024-03-30,2428,Part-time MBA,October 2023,Part-time MBA October 2023,Female,27,48.0,4.0,India,Algeria,withdrawn,2023-06-20,284
4898,2024-03-30,2429,Part-time MBA,October 2021,Part-time MBA October 2021,Female,37,168.0,14.0,Russian Federation,,enrolled,2021-02-01,1153
4899,2024-03-30,2430,Part-time MBA,October 2024,Part-time MBA October 2024,Male,38,192.0,16.0,China,,declined_offer,2023-10-03,179
4900,2024-03-30,2431,Executive MBA,October 2021,Executive MBA October 2021,Male,37,180.0,15.0,Russian Federation,,enrolled,2020-10-22,1255
4901,2024-03-30,2432,Online MBA,March 2024,Online MBA March 2024,Male,40,168.0,14.0,Russian Federation,,withdrawn,2023-10-12,170
4902,2024-03-30,2433,Part-time MBA,October 2023,Part-time MBA October 2023,Male,41,156.0,13.0,Germany,,enrolled,2023-09-16,196
4903,2024-03-30,2437,Part-time MBA,October 2021,Part-time MBA October 2021,Female,40,108.0,9.0,China,,enrolled,2021-01-25,1160
4904,2024-03-30,2438,Online MBA,September 2024,Online MBA September 2024,Male,30,36.0,3.0,Colombia,Philippines,enrolled,2023-09-05,207
4905,2024-03-30,2439,Executive MBA,October 2023,Executive MBA October 2023,Male,42,132.0,11.0,China,,rejected,2023-02-11,413
4906,2024-03-30,2440,Part-time MBA,October 2022,Part-time MBA October 2022,Male,39,216.0,18.0,Poland,,withdrawn,2022-01-17,803
4907,2024-03-30,2441,Part-time MBA,October 2021,Part-time MBA October 2021,Male,27,60.0,5.0,Germany,,declined_offer,2021-07-27,977
4908,2024-03-30,2443,Executive MBA,October 2021,Executive MBA October 2021,Female,35,60.0,5.0,China,,enrolled,2021-06-21,1013
4909,2024-03-30,2444,Part-time MBA,October 2024,Part-time MBA October 2024,Female,30,108.0,9.0,United States,,rejected,2023-12-22,99
4910,2024-03-30,2445,Part-time MBA,October 2024,Part-time MBA October 2024,Male,44,144.0,12.0,Russian Federation,,pending_offer,2024-03-04,26
4911,2024-03-30,2447,Part-time MBA,October 2022,Part-time MBA October 2022,Male,30,48.0,4.0,China,,enrolled,2022-09-01,576
4912,2024-03-30,2448,Executive MBA,October 2024,Executive MBA October 2024,Male,48,228.0,19.0,Egypt,,enrolled,2023-12-07,114
4913,2024-03-30,2449,Online MBA,March 2024,Online MBA March 2024,Female,38,120.0,10.0,Taiwan,,enrolled,2024-01-31,59
4914,2024-03-30,2450,Online MBA,September 2022,Online MBA September 2022,Female,37,108.0,9.0,India,,enrolled,2021-12-11,840
4915,2024-03-30,2451,Online MBA,September 2022,Online MBA September 2022,Male,31,132.0,11.0,Russian Federation,,enrolled,2022-08-25,583
4916,2024-03-30,2452,Online MBA,September 2023,Online MBA September 2023,Male,33,168.0,14.0,Russian Federation,,rejected,2023-03-19,377
4917,2024-03-30,2453,Part-time MBA,October 2022,Part-time MBA October 2022,Female,31,108.0,9.0,China,,deferred,2021-12-27,824
4918,2024-03-30,2454,Executive MBA,October 2022,Executive MBA October 2022,Male,35,60.0,5.0,India,,enrolled,2022-01-19,801
4919,2024-03-30,2455,Part-time MBA,October 2022,Part-time MBA October 2022,Male,38,228.0,19.0,Germany,,enrolled,2021-11-24,857
4920,2024-03-30,2456,Online MBA,September 2022,Online MBA September 2022,Male,47,204.0,17.0,Pakistan,Taiwan,enrolled,2021-10-27,885
4921,2024-03-30,2458,Online MBA,September 2023,Online MBA September 2023,Female,37,156.0,13.0,China,,enrolled,2023-06-18,286
4922,2024-03-30,2459,Executive MBA,October 2022,Executive MBA October 2022,Male,37,156.0,13.0,China,,declined_offer,2021-11-20,861
4923,2024-03-30,2460,Executive MBA,October 2024,Executive MBA October 2024,Male,26,60.0,5.0,Russian Federation,,enrolled,2023-10-01,181
4924,2024-03-30,2461,Online MBA,March 2024,Online MBA March 2024,Female,49,228.0,19.0,Taiwan,,enrolled,2023-12-23,98
4925,2024-03-30,2462,Executive MBA,October 2022,Executive MBA October 2022,Male,29,72.0,6.0,Russian Federation,,enrolled,2022-03-17,744
4926,2024-03-30,2463,Online MBA,March 2023,Online MBA March 2023,Male,37,204.0,17.0,Norway,,enrolled,2022-08-04,604
4927,2024-03-30,2464,Online MBA,September 2022,Online MBA September 2022,Male,26,12.0,1.0,India,,withdrawn,2021-12-05,846
4928,2024-03-30,2466,Online MBA,March 2023,Online MBA March 2023,Male,31,72.0,6.0,Germany,,enrolled,2023-01-12,443
4929,2024-03-30,2468,Online MBA,March 2024,Online MBA March 2024,Male,25,24.0,2.0,Finland,,deferred,2023-07-26,248
4930,2024-03-30,2469,Online MBA,September 2024,Online MBA September 2024,Male,36,192.0,16.0,Germany,,enrolled,2023-10-18,164
